Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,MACD,MACD_Signal,RSI,%K,%D,Upper Band,Lower Band,H-L,H-PC,L-PC,TR,ATR,OBV,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Short_MA,Long_MA,MA_Crossover
2014-10-22,7995.89990234375,8005.0,7974.5498046875,7997.7998046875,151100,7931.622485351562,7917.855979271416,-20.852468002055502,7898.196627341545,51.76923715659911,88.60119776476613,68.55560043551226,8131.043443471424,7732.2015272317,30.4501953125,77.25,46.7998046875,77.25,95.47844587053571,5461900,7927.75,7879.39990234375,7779.7001953125,7748.2001953125,7864.0,7866.1900390625,7931.622485351562,0
2014-10-27,7991.7001953125,8064.39990234375,7985.64990234375,8064.35009765625,132800,7925.134985351562,7924.888761751519,-12.150279341959504,7916.897340935736,52.161617903827555,78.65225408131955,77.88652835440863,8106.146431161806,7744.123539541319,78.75,68.5,10.25,78.75,97.02845982142857,5329100,7995.89990234375,7927.75,7879.39990234375,7779.7001953125,7748.2001953125,7914.8900390625,7925.134985351562,0
2014-10-28,8027.60009765625,8037.7998046875,7995.0498046875,8002.39990234375,124100,7919.2,7934.670793742446,-2.330050668115291,7939.037892279839,53.9812648544841,89.19400211629286,85.48248465412617,8075.818996359582,7762.581003640417,42.75,46.099609375,3.349609375,46.099609375,92.67487444196429,5453200,7991.7001953125,7995.89990234375,7927.75,7879.39990234375,7779.7001953125,7964.47001953125,7919.2,1
2014-10-29,8090.4501953125,8097.9501953125,8052.25,8077.0498046875,148300,7922.84501953125,7949.506927225308,10.404096973920787,7969.320352886371,58.70483988111791,97.99518897562771,88.6138150577467,8091.993596116004,7753.696442946496,45.7001953125,70.35009765625,24.64990234375,70.35009765625,94.78560965401786,5601500,8027.60009765625,7991.7001953125,7995.89990234375,7927.75,7879.39990234375,8006.680078125,7922.84501953125,1
2014-10-30,8169.2001953125,8181.5498046875,8085.2001953125,8085.2001953125,205700,7931.185034179687,7970.4300956145635,26.54447934903328,8009.2963213715975,69.36673721161395,97.30180963953363,94.8303335771514,8130.591612190416,7731.778456168959,96.349609375,91.099609375,5.25,96.349609375,94.32132393973214,5807200,8090.4501953125,8027.60009765625,7991.7001953125,7995.89990234375,7927.75,8054.9701171875,7931.185034179687,1
2014-10-31,8322.2001953125,8330.75,8198.0498046875,8200.7998046875,176200,7951.7025390625,8003.93200987151,51.092705091937205,8071.877096159778,74.94282547316936,98.59123314166273,97.96274391894137,8216.466118710969,7686.938959414032,132.7001953125,161.5498046875,28.849609375,161.5498046875,101.99274553571429,5983400,8169.2001953125,8090.4501953125,8027.60009765625,7991.7001953125,7995.89990234375,8120.23017578125,7951.7025390625,1
2014-11-03,8324.150390625,8350.599609375,8297.650390625,8348.150390625,141100,7969.467553710938,8034.4289985147,69.89896357535872,8122.331755052823,71.50722169720859,95.7799378770208,97.22432688607239,8282.377588107207,7656.55751931467,52.94921875,28.3994140625,24.5498046875,52.94921875,96.51412527901786,6124500,8322.2001953125,8169.2001953125,8090.4501953125,8027.60009765625,7991.7001953125,8186.72021484375,7969.467553710938,1
2014-11-05,8338.2998046875,8365.5498046875,8323.5,8351.25,161600,7988.437548828125,8063.3690752930615,84.96537047675338,8165.525364979759,81.51811762525722,95.75346541358589,96.70821214408981,8342.009879114008,7634.8652185422425,42.0498046875,41.3994140625,0.650390625,42.0498046875,91.51056780133929,6286100,8324.150390625,8322.2001953125,8169.2001953125,8090.4501953125,8027.60009765625,8248.86015625,7988.437548828125,1
2014-11-07,8337.0,8360.349609375,8290.25,8331.849609375,153400,8007.04755859375,8089.429163360389,95.69758097454996,8199.820291983808,80.76379976881498,95.55090887923537,95.69477072328068,8393.072920640927,7621.0221965465735,70.099609375,22.0498046875,48.0498046875,70.099609375,89.00697544642857,6132700,8338.2998046875,8324.150390625,8322.2001953125,8169.2001953125,8090.4501953125,8298.1701171875,8007.04755859375,1
2014-11-10,8344.25,8383.0498046875,8304.4501953125,8337.7998046875,130700,8026.982568359375,8113.697814468923,103.59378485772959,8228.706233587047,83.2192646011805,94.11410468274667,95.13949299185596,8439.87975860872,7614.085378110031,78.599609375,46.0498046875,32.5498046875,78.599609375,87.29624720982143,6263400,8337.0,8338.2998046875,8324.150390625,8322.2001953125,8169.2001953125,8333.180078125,8026.982568359375,1
2014-11-11,8362.650390625,8378.7001953125,8321.849609375,8354.099609375,122000,8052.495092773437,8137.407583626644,110.06755085756777,8255.495064994639,99.12071011460513,96.90542731665187,95.52348029287798,8482.666521940908,7622.3236636059655,56.8505859375,34.4501953125,22.400390625,56.8505859375,79.62486049107143,6385400,8344.25,8337.0,8338.2998046875,8324.150390625,8322.2001953125,8341.2701171875,8052.495092773437,1
2014-11-12,8383.2998046875,8415.0498046875,8370.5,8378.900390625,125200,8079.525073242187,8160.825890394344,115.53250538826615,8281.056012933212,99.10518647046392,94.31105138461646,95.11019446133834,8521.953988563297,7637.096157921078,44.5498046875,52.3994140625,7.849609375,52.3994140625,76.55695452008929,6510600,8362.650390625,8344.25,8337.0,8338.2998046875,8324.150390625,8353.1,8079.525073242187,1
2014-11-13,8357.849609375,8408.0,8320.349609375,8405.25,127400,8099.390063476562,8179.590054106788,116.4673401621676,8296.41473222157,94.27227586331537,89.42107891521493,93.54585253882776,8554.813051461339,7643.967075491786,87.650390625,24.7001953125,62.9501953125,87.650390625,73.79983956473214,6383200,8383.2998046875,8362.650390625,8344.25,8337.0,8338.2998046875,8357.0099609375,8099.390063476562,1
2014-11-14,8389.900390625,8400.650390625,8346.7998046875,8360.7001953125,146800,8125.8875732421875,8199.619609965666,118.42925491195274,8315.111863902257,94.09412869646887,94.29071190408627,92.67428073463923,8584.310592014506,7667.46455446987,53.8505859375,42.80078125,11.0498046875,53.8505859375,73.19988141741071,6530000,8357.849609375,8383.2998046875,8362.650390625,8344.25,8337.0,8367.5900390625,8125.8875732421875,1
2014-11-17,8430.75,8438.099609375,8349.099609375,8378.400390625,113900,8153.212573242187,8221.632028064174,121.87540476677532,8338.239491121805,93.76955461432378,98.37559638987845,94.02912906972654,8616.118650930304,7690.30649555407,89.0,48.19921875,40.80078125,89.0,74.03916713169643,6643900,8389.900390625,8357.849609375,8383.2998046875,8362.650390625,8344.25,8384.8900390625,8153.212573242187,1
2014-11-18,8425.900390625,8454.5,8407.25,8441.25,134700,8181.307592773437,8241.08615783187,122.799622796716,8355.771671022445,93.6470352634896,93.77525362557574,95.48052063984682,8638.476870506993,7724.138315039882,47.25,23.75,23.5,47.25,71.78916713169643,6509200,8430.75,8389.900390625,8357.849609375,8383.2998046875,8362.650390625,8397.5400390625,8181.307592773437,1
2014-11-19,8382.2998046875,8455.650390625,8360.5,8440.650390625,125400,8213.012573242188,8254.535076580025,118.6461899214919,8361.077297755455,85.11182324821522,81.81692738971923,91.32259246839114,8629.888054127381,7796.137092356994,95.150390625,29.75,65.400390625,95.150390625,75.29279436383929,6383800,8425.900390625,8430.75,8389.900390625,8357.849609375,8383.2998046875,8397.3400390625,8213.012573242188,1
2014-11-20,8401.900390625,8410.849609375,8353.150390625,8406.5,122800,8244.122583007813,8268.569868393832,115.60356201801005,8369.241916329363,83.71763561588801,85.49062716658626,87.02760272729374,8615.192693481125,7873.0524725345,57.69921875,28.5498046875,29.1494140625,57.69921875,74.38916015625,6506600,8382.2998046875,8425.900390625,8430.75,8389.900390625,8357.849609375,8406.1501953125,8244.122583007813,1
2014-11-21,8477.349609375,8489.7998046875,8398.599609375,8408.2001953125,137000,8274.020068359376,8288.453653249182,117.92105832419475,8390.863454938491,83.6004301945459,95.7325808697515,87.68004514201898,8616.622153688722,7931.417983030029,91.2001953125,87.8994140625,3.30078125,91.2001953125,74.02134486607143,6643600,8401.900390625,8382.2998046875,8425.900390625,8430.75,8389.900390625,8423.6400390625,8274.020068359376,1
2014-11-24,8530.150390625,8534.650390625,8490.7998046875,8490.9501953125,140700,8304.140087890624,8311.472390142117,122.60495896779503,8418.720842075794,79.01490934756957,98.15875908033853,93.12732237222542,8623.709656085792,7984.570519695458,43.8505859375,57.30078125,13.4501953125,57.30078125,66.57498604910714,6784300,8477.349609375,8401.900390625,8382.2998046875,8425.900390625,8430.75,8443.5201171875,8304.140087890624,1
2014-11-25,8463.099609375,8535.349609375,8429.4501953125,8530.7998046875,271900,8327.500073242187,8325.913077688105,119.52869391400236,8427.596595535637,66.40675808437919,70.52218884222773,88.13784293077259,8619.29477631636,8035.705370168015,105.8994140625,5.19921875,100.7001953125,105.8994140625,70.35714285714286,6512400,8530.150390625,8477.349609375,8401.900390625,8382.2998046875,8425.900390625,8450.9599609375,8327.500073242187,1
2014-11-26,8475.75,8500.2998046875,8438.650390625,8450.2998046875,151900,8351.702563476563,8340.183260765429,116.76551235289298,8437.22727642851,66.28741503289908,75.68351515248105,81.45482102501576,8603.824496642324,8099.580630310802,61.6494140625,37.2001953125,24.44921875,61.6494140625,71.75711495535714,6664300,8463.099609375,8530.150390625,8477.349609375,8401.900390625,8382.2998046875,8469.65,8351.702563476563,1
2014-11-27,8494.2001953125,8506.75,8456.349609375,8477.7998046875,194300,8375.032568359375,8354.851540246102,114.74177585726102,8448.621860205309,67.90016924613192,82.17864076027423,76.12811491832767,8583.44176241447,8166.623374304279,50.400390625,31.0,19.400390625,50.400390625,70.35002790178571,6858600,8475.75,8463.099609375,8530.150390625,8477.349609375,8401.900390625,8488.1099609375,8375.032568359375,1
2014-11-28,8588.25,8617.0,8516.25,8516.7998046875,197200,8399.92255859375,8377.079964984569,119.3511772576112,8476.547488164248,73.19822329181244,90.30845705632551,82.72353765636025,8582.533837787036,8217.311279400463,100.75,122.7998046875,22.0498046875,122.7998046875,73.50718470982143,7055800,8494.2001953125,8475.75,8463.099609375,8530.150390625,8477.349609375,8510.2900390625,8399.92255859375,1
2014-12-01,8555.900390625,8623.0,8545.150390625,8605.099609375,152000,8419.257568359375,8394.110481712229,119.02180863529065,8492.418068656398,67.8984385175323,77.82933329891519,83.4388103718383,8579.531741171395,8258.983395547355,77.849609375,34.75,43.099609375,77.849609375,75.00711495535714,6903800,8588.25,8494.2001953125,8475.75,8463.099609375,8530.150390625,8515.4400390625,8419.257568359375,1
2014-12-02,8524.7001953125,8560.2001953125,8504.650390625,8535.4501953125,137400,8429.382568359375,8406.547597293207,114.91847793891066,8498.874493987618,62.8451842757074,67.52034435359487,78.55271156961186,8589.425195017504,8269.339941701246,55.5498046875,4.2998046875,51.25,55.5498046875,75.23214285714286,6766400,8555.900390625,8588.25,8494.2001953125,8475.75,8463.099609375,8527.76015625,8429.382568359375,1
2014-12-03,8537.650390625,8546.9501953125,8508.349609375,8528.7001953125,153200,8440.057568359374,8419.03357761052,111.42706943603298,8506.629673315096,66.71314350449882,69.09864264272758,71.48277343174588,8599.02383340602,8281.091303312729,38.6005859375,22.25,16.3505859375,38.6005859375,71.72858537946429,6919600,8524.7001953125,8555.900390625,8588.25,8494.2001953125,8475.75,8540.140234375,8440.057568359374,1
2014-12-04,8564.400390625,8626.9501953125,8526.400390625,8582.400390625,143500,8451.36259765625,8432.878035992851,109.55571440459426,8518.183816777077,66.3818520528655,77.48797092637048,71.36898597423097,8612.008805855707,8290.716389456795,100.5498046875,89.2998046875,11.25,100.5498046875,75.06424386160714,7063100,8537.650390625,8524.7001953125,8555.900390625,8588.25,8494.2001953125,8554.1802734375,8451.36259765625,1
2014-12-05,8538.2998046875,8588.349609375,8523.900390625,8584.25,143300,8461.427587890625,8442.91820443996,104.75895686181684,8522.207014359163,60.384211389810304,67.62218631741513,71.4029332955044,8617.050217585496,8305.804958195753,64.44921875,23.94921875,40.5,64.44921875,73.31061662946429,6919800,8564.400390625,8537.650390625,8524.7001953125,8555.900390625,8588.25,8544.190234375,8461.427587890625,1
2014-12-08,8438.25,8546.349609375,8432.25,8538.650390625,163800,8466.127587890625,8442.473613540917,91.82579822090338,8505.415611487331,51.00722243638554,31.080960584368565,58.730372609384716,8612.236579021444,8320.018596759806,114.099609375,8.0498046875,106.0498046875,114.099609375,78.08558872767857,6756000,8538.2998046875,8564.400390625,8537.650390625,8524.7001953125,8555.900390625,8520.66015625,8466.127587890625,1
2014-12-09,8340.7001953125,8444.5,8330.5,8439.2998046875,146300,8465.030078125,8432.780907042972,72.86478297764188,8472.472528252365,46.88159763400243,3.4407787459028545,34.04797521589551,8614.698228254614,8315.361927995387,114.0,6.25,107.75,114.0,79.43198939732143,6609700,8438.25,8538.2998046875,8564.400390625,8537.650390625,8524.7001953125,8483.86015625,8465.030078125,1
2014-12-10,8355.650390625,8376.7998046875,8317.0,8318.0498046875,136700,8463.647607421875,8425.435143574594,58.37152698032696,8449.108100726891,46.50865170262205,12.469871356600262,15.663870228957228,8616.960834071268,8310.334380772483,59.7998046875,36.099609375,23.7001953125,59.7998046875,79.58203125,6746400,8340.7001953125,8438.25,8538.2998046875,8564.400390625,8537.650390625,8447.46015625,8463.647607421875,0
2014-12-11,8292.900390625,8348.2998046875,8272.400390625,8338.849609375,133900,8460.400146484375,8412.812786150824,41.34551129034662,8417.866558706513,35.8040057482668,5.781980339283697,7.230876813928937,8625.451313392456,8295.348979576294,75.8994140625,7.3505859375,83.25,83.25,79.01416015625,6612500,8355.650390625,8340.7001953125,8438.25,8538.2998046875,8564.400390625,8393.16015625,8460.400146484375,0
2014-12-12,8224.099609375,8321.900390625,8216.2998046875,8302.0,138100,8452.110107421875,8394.840102648364,22.04648498007191,8379.113168840211,27.011214328049903,1.8993783679662122,6.717076687950057,8646.17585855465,8258.0443562891,105.6005859375,29.0,76.6005859375,105.6005859375,82.46414620535714,6474400,8292.900390625,8355.650390625,8340.7001953125,8438.25,8538.2998046875,8330.3201171875,8452.110107421875,0
2014-12-15,8219.599609375,8242.400390625,8152.5,8160.75,137100,8441.552587890625,8378.150531860425,6.31594886826133,8347.21045694717,29.812687021516382,14.142603383439301,7.274654030229737,8661.72852376815,8221.3766520131,89.900390625,18.30078125,71.599609375,89.900390625,81.32135881696429,6337300,8224.099609375,8292.900390625,8355.650390625,8340.7001953125,8438.25,8286.5900390625,8441.552587890625,0
2014-12-16,8067.60009765625,8189.35009765625,8052.60009765625,8172.60009765625,197300,8423.637573242188,8348.574300031456,-18.205839035857935,8291.288385088987,22.51333244329807,2.6116475058001187,6.217876419068545,8700.25030716112,8147.024839323255,136.75,30.24951171875,166.99951171875,166.99951171875,88.84636579241071,6140000,8219.599609375,8224.099609375,8292.900390625,8355.650390625,8340.7001953125,8231.97001953125,8423.637573242188,0
2014-12-17,8029.7998046875,8082.0,7961.35009765625,8041.2001953125,216200,8406.012573242188,8318.214824284412,-40.22600006324865,8238.99066900869,19.519564559714084,10.283908802339289,9.012719897192904,8733.886405208743,8078.138741275632,120.64990234375,14.39990234375,106.25,120.64990234375,93.86418805803571,5923800,8067.60009765625,8219.599609375,8224.099609375,8292.900390625,8355.650390625,8166.79990234375,8406.012573242188,0
2014-12-18,8159.2998046875,8174.2998046875,8084.89990234375,8138.89990234375,162100,8393.882543945312,8303.080060513279,-46.689362690825874,8223.052496144452,23.098170593531236,29.740035755445664,14.211864021195025,8739.848305539155,8047.91678235147,89.39990234375,144.5,55.10009765625,144.5,95.41420200892857,6085900,8029.7998046875,8067.60009765625,8219.599609375,8224.099609375,8292.900390625,8140.07978515625,8393.882543945312,0
2014-12-19,8225.2001953125,8263.4501953125,8208.599609375,8230.4501953125,174800,8381.275073242188,8295.662930494156,-45.96416706210948,8223.48203597806,30.0975267443323,39.64093433659856,26.554959631461173,8732.767075488693,8029.783070995684,54.8505859375,104.150390625,49.2998046875,104.150390625,97.29282924107143,6260700,8159.2998046875,8029.7998046875,8067.60009765625,8219.599609375,8224.099609375,8140.29990234375,8381.275073242188,0
2014-12-22,8324.0,8330.9501953125,8228.2001953125,8255.0,139200,8370.967553710938,8298.361699018522,-36.99071977608037,8243.58562878245,38.83014860380255,54.484652814916046,41.28854096898676,8716.110744748114,8025.824362673762,102.75,105.75,3.0,105.75,100.87855747767857,6399900,8225.2001953125,8159.2998046875,8029.7998046875,8067.60009765625,8219.599609375,8161.17998046875,8370.967553710938,0
2014-12-23,8267.0,8364.75,8252.849609375,8324.599609375,132200,8361.162573242187,8295.374870540567,-34.08570301607506,8248.26850302596,35.64114520190245,45.9209521482978,46.68217976660414,8706.427182589154,8015.8979638952205,111.900390625,40.75,71.150390625,111.900390625,106.1142578125,6267700,8324.0,8225.2001953125,8159.2998046875,8029.7998046875,8067.60009765625,8201.0599609375,8361.162573242187,0
2014-12-24,8174.10009765625,8286.400390625,8155.25,8272.0498046875,221900,8346.080078125,8283.824892170633,-38.83207009459147,8233.434821952018,30.65140406126021,33.93144588211931,44.77901694844439,8696.583114508829,7995.57704174117,131.150390625,19.400390625,111.75,131.150390625,108.30001395089286,6045800,8267.0,8324.0,8225.2001953125,8159.2998046875,8029.7998046875,8229.92001953125,8346.080078125,0
2014-12-26,8200.7001953125,8234.5498046875,8147.9501953125,8204.7998046875,75500,8331.405078125,8275.90825437462,-39.98625793458632,8226.887896624115,33.27225184091263,40.91458075803015,40.25565959614909,8680.369690010168,7982.440466239834,86.599609375,60.44970703125,26.14990234375,86.599609375,109.88218470982143,6121300,8174.10009765625,8267.0,8324.0,8225.2001953125,8159.2998046875,8238.20009765625,8331.405078125,0
2014-12-29,8246.2998046875,8279.150390625,8214.7001953125,8214.7001953125,82100,8314.307568359374,8273.088402023466,-36.79727662906225,8230.770278236792,39.94657116377273,58.97749448959111,44.607840376580185,8643.217898012326,7985.397238706422,64.4501953125,78.4501953125,14.0,78.4501953125,107.33579799107143,6203400,8200.7001953125,8174.10009765625,8267.0,8324.0,8225.2001953125,8242.42001953125,8314.307568359374,0
2014-12-30,8248.25,8268.25,8220.5498046875,8260.2998046875,77700,8298.925048828125,8270.722839925993,-33.723873682380145,8234.266222589435,44.61904945956884,69.05767352537077,56.316582924330675,8608.467528167403,7989.382569488847,47.7001953125,21.9501953125,25.75,47.7001953125,102.60009765625,6281100,8246.2998046875,8200.7001953125,8174.10009765625,8267.0,8324.0,8227.27001953125,8298.925048828125,0
2014-12-31,8282.7001953125,8291.0,8243.75,8243.900390625,84500,8286.825048828125,8271.863540438993,-28.183455523356315,8243.953017134048,45.84826529840958,79.6604302056616,69.23186607354116,8577.555245710033,7996.094851946216,47.25,42.75,4.5,47.25,101.70368303571429,6365600,8248.25,8246.2998046875,8200.7001953125,8174.10009765625,8267.0,8230.41005859375,8286.825048828125,0
2015-01-02,8395.4501953125,8410.599609375,8288.7001953125,8288.7001953125,101900,8279.7150390625,8283.633698045995,-14.52719109080681,8274.252452769739,55.522035345737855,96.62783961533069,81.78198111545436,8550.916750993947,8008.513327131051,121.8994140625,127.8994140625,6.0,127.8994140625,104.89292689732143,6467500,8282.7001953125,8248.25,8246.2998046875,8200.7001953125,8174.10009765625,8274.680078125,8279.7150390625,0
2015-01-05,8378.400390625,8445.599609375,8363.900390625,8407.9501953125,118200,8270.4150390625,8292.659097339234,-5.022384959569536,8295.08204034079,58.799088482062004,86.12301775762471,87.47042919287234,8511.608344308182,8029.221733816817,81.69921875,50.1494140625,31.5498046875,81.69921875,103.18568638392857,6349300,8395.4501953125,8282.7001953125,8248.25,8246.2998046875,8200.7001953125,8310.2201171875,8270.4150390625,1
2015-01-06,8127.35009765625,8327.849609375,8111.35009765625,8325.2998046875,172800,8249.867553710938,8276.915383083711,-17.54516837038682,8261.535651803883,45.89399992436825,34.27984871080512,72.34356869458684,8463.40362071159,8036.331486710286,216.49951171875,50.55078125,267.05029296875,267.05029296875,115.83925083705357,6176500,8378.400390625,8395.4501953125,8282.7001953125,8248.25,8246.2998046875,8286.43017578125,8249.867553710938,1
2015-01-07,8102.10009765625,8151.2001953125,8065.4501953125,8118.64990234375,164100,8233.06005859375,8260.266308281096,-29.170765990023938,8229.648540974356,51.730883991380864,29.065594614733858,49.82282036105456,8436.858867396499,8029.261249791002,85.75,23.85009765625,61.89990234375,85.75,110.03571428571429,6012400,8127.35009765625,8378.400390625,8395.4501953125,8282.7001953125,8248.25,8257.2001953125,8233.06005859375,1
2015-01-08,8234.599609375,8243.5,8167.2998046875,8191.39990234375,143800,8227.755029296875,8257.82186076623,-27.376948193201315,8230.638754654487,59.38329704668762,44.49550829366537,35.94698387306811,8425.180238691646,8030.329819902106,76.2001953125,141.39990234375,65.19970703125,141.39990234375,111.51785714285714,6156200,8102.10009765625,8127.35009765625,8378.400390625,8395.4501953125,8282.7001953125,8247.580078125,8227.755029296875,1
2015-01-09,8284.5,8303.2998046875,8190.7998046875,8285.4501953125,148000,8224.197509765625,8260.36263593135,-21.67888943422804,8241.41100372359,56.1876134793978,57.622028756168554,43.727710554855925,8414.349270510476,8034.045749020774,112.5,68.7001953125,43.7998046875,112.5,109.23214285714286,6304200,8234.599609375,8102.10009765625,8127.35009765625,8378.400390625,8395.4501953125,8225.3900390625,8224.197509765625,1
2015-01-12,8323.0,8332.599609375,8245.599609375,8291.349609375,103200,8225.702490234375,8266.328099175982,-13.896320441481294,8257.728802978872,54.96798862611529,67.74962558410165,56.622387544645186,8418.600382207878,8032.80459826087,87.0,48.099609375,38.900390625,87.0,108.00711495535714,6407400,8284.5,8234.599609375,8102.10009765625,8127.35009765625,8378.400390625,8214.3099609375,8225.702490234375,0
2015-01-13,8299.400390625,8356.650390625,8267.900390625,8346.150390625,129600,8229.467529296875,8269.477841218746,-9.523093397972843,8266.063120508097,48.64703443267828,61.541643011459826,62.30443245057668,8425.153037121225,8033.782021472526,88.75,33.650390625,55.099609375,88.75,106.79282924107143,6277800,8323.0,8284.5,8234.599609375,8102.10009765625,8127.35009765625,8248.72001953125,8229.467529296875,1
2015-01-14,8277.5498046875,8326.4501953125,8236.650390625,8307.25,146100,8232.3650390625,8270.246599644342,-7.731317317327921,8268.360457343977,50.60357013157527,55.793748860054514,61.695005818538654,8429.148384247566,8035.581693877435,89.7998046875,27.0498046875,62.75,89.7998046875,105.21421595982143,6131700,8299.400390625,8323.0,8284.5,8234.599609375,8102.10009765625,8283.8099609375,8232.3650390625,1
2015-01-15,8494.150390625,8527.099609375,8380.5498046875,8424.5,232100,8253.692553710938,8291.570770213928,11.039281251609282,8313.518444000183,66.04019500888072,92.86271838622127,70.06603675257854,8467.048855767816,8040.336251654061,146.5498046875,249.5498046875,103.0,249.5498046875,113.67131696428571,6363800,8277.5498046875,8299.400390625,8323.0,8284.5,8234.599609375,8335.7201171875,8253.692553710938,1
2015-01-16,8513.7998046875,8530.75,8452.25,8504.0498046875,176000,8277.892553710937,8312.735440163793,27.187261522838526,8353.574716137646,65.80193538148228,96.35714540566293,81.6712042173129,8494.098765791416,8061.686341630458,78.5,36.599609375,41.900390625,78.5,113.0927734375,6539800,8494.150390625,8277.5498046875,8299.400390625,8323.0,8284.5,8381.580078125,8277.892553710937,1
2015-01-19,8550.7001953125,8570.9501953125,8531.5,8550.0498046875,125400,8297.462573242188,8335.398750177956,42.47260757980803,8392.999811972617,65.49898614615208,95.99406528189911,95.0713096912611,8537.961793103754,8056.963353380624,39.4501953125,57.150390625,17.7001953125,57.150390625,111.57135881696429,6665200,8513.7998046875,8494.150390625,8277.5498046875,8299.400390625,8323.0,8427.1201171875,8297.462573242188,1
2015-01-20,8695.599609375,8707.900390625,8574.5,8575.099609375,158700,8320.982543945312,8369.703593911006,65.52321535501505,8453.519771453095,69.8830851018578,98.08533309823079,96.81218126193095,8617.263659715863,8024.701428174761,133.400390625,157.2001953125,23.7998046875,157.2001953125,119.39278738839286,6823900,8550.7001953125,8513.7998046875,8494.150390625,8277.5498046875,8299.400390625,8506.3599609375,8320.982543945312,1
2015-01-21,8729.5,8741.849609375,8689.599609375,8719.650390625,185900,8341.257543945312,8403.969918300434,85.54040969763992,8508.715817162476,69.86835865643668,98.17421347235837,97.41787061749608,8689.372094747505,7993.142993143119,52.25,46.25,6.0,52.25,119.74993024553571,7009800,8695.599609375,8550.7001953125,8513.7998046875,8494.150390625,8277.5498046875,8596.75,8341.257543945312,1
2015-01-22,8761.400390625,8774.150390625,8727.0,8745.849609375,175500,8365.977563476563,8438.01091566468,102.7933377401805,8559.252731854982,67.53389494252272,98.20093177844012,98.15349278300975,8759.184890268029,7972.770236685097,47.150390625,44.650390625,2.5,47.150390625,113.98214285714286,7185300,8729.5,8695.599609375,8550.7001953125,8513.7998046875,8494.150390625,8650.2,8365.977563476563,1
2015-01-23,8835.599609375,8866.400390625,8795.400390625,8827.9501953125,191200,8399.0525390625,8475.876505541853,121.05818100439137,8614.522107358986,70.76856262482067,96.15446984965367,97.50987170015073,8833.431910642068,7964.6731674829325,71.0,105.0,34.0,105.0,115.646484375,7376500,8761.400390625,8729.5,8695.599609375,8550.7001953125,8513.7998046875,8714.5599609375,8399.0525390625,1
2015-01-27,8910.5,8925.0498046875,8825.4501953125,8871.349609375,192000,8434.542529296876,8517.269219299771,139.96362291647165,8673.717685887188,92.3530179104178,98.30737420901356,97.55425861236911,8914.30121810164,7954.78384049211,99.599609375,89.4501953125,10.1494140625,99.599609375,103.68572126116071,7568500,8835.599609375,8761.400390625,8729.5,8695.599609375,8550.7001953125,8786.519921875,8434.542529296876,1
2015-01-28,8914.2998046875,8985.0498046875,8874.0498046875,8902.75,185100,8467.942529296875,8555.081656003364,153.48367011135997,8721.83410964725,94.96731365322033,91.34821155609906,95.27001853825543,8984.147388155572,7951.737670438179,111.0,74.5498046875,36.4501953125,111.0,105.48929268973214,7753600,8910.5,8835.599609375,8761.400390625,8729.5,8695.599609375,8830.2599609375,8467.942529296875,1
2015-01-29,8952.349609375,8966.650390625,8861.25,8901.5,256300,8503.147509765626,8592.916699181615,165.3625100811587,8767.937209592801,94.3794999867159,95.88288381334593,95.17948985948618,9051.31537039423,7954.9796491370225,105.400390625,52.3505859375,53.0498046875,105.400390625,102.91789899553571,8009900,8914.2998046875,8910.5,8835.599609375,8761.400390625,8729.5,8874.8298828125,8503.147509765626,1
2015-01-30,8808.900390625,8996.599609375,8775.099609375,8996.599609375,267300,8529.45751953125,8613.486574557175,161.34157796255568,8776.129845799242,79.06233898936193,75.3010840568089,87.51072647541797,9083.554506994644,7975.360532067856,221.5,44.25,177.25,221.5,110.70361328125,7742600,8952.349609375,8914.2998046875,8910.5,8835.599609375,8761.400390625,8884.3298828125,8529.45751953125,1
2015-02-02,8797.400390625,8840.7998046875,8751.099609375,8802.5,210100,8549.555029296875,8631.002176087444,155.4352456421384,8780.383954764393,77.10242310902429,73.78782504998792,81.65726430671425,9112.277492618323,7986.832565975427,89.7001953125,31.8994140625,57.80078125,89.7001953125,110.896484375,7532500,8808.900390625,8952.349609375,8914.2998046875,8910.5,8835.599609375,8876.6900390625,8549.555029296875,1
2015-02-03,8756.5498046875,8837.2998046875,8726.650390625,8823.150390625,208700,8568.4625,8642.959093096973,145.7776992691106,8775.617124749015,75.6120406754141,68.41238878008913,72.50043262896199,9132.38145436424,8004.543545635759,110.6494140625,39.8994140625,70.75,110.6494140625,112.46072823660714,7323800,8797.400390625,8808.900390625,8952.349609375,8914.2998046875,8910.5,8845.9,8568.4625,1
2015-02-04,8723.7001953125,8792.849609375,8704.400390625,8789.150390625,195300,8598.280004882812,8650.648721879405,133.92947957634715,8765.233738861712,74.69150348274624,55.701728661218866,65.96731416376531,9125.8880546357,8070.671955129925,88.44921875,36.2998046875,52.1494140625,88.44921875,112.3642578125,7128500,8756.5498046875,8797.400390625,8808.900390625,8952.349609375,8914.2998046875,8807.780078125,8598.280004882812,1
