Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_150,EMA_150,SMA_200,EMA_200,RSI,MACD
2011-03-11,5456.14990234375,5502.7001953125,5411.5498046875,5445.4501953125,5445.4501953125,0,5455.5400390625,5474.949313817201,5599.218994140625,5574.581591742075,5804.018994140625,5662.738756610495,5788.504332682292,5658.612183588321,5661.300500488282,5627.450460785345,49.17743075637812,-17.404980602375872
2011-03-14,5436.5,5537.2998046875,5434.25,5531.5,5531.5,0,5466.6150390625,5480.335093453658,5587.8119921875,5572.892117556112,5798.5744921875,5660.139969350881,5789.119332682291,5656.928578507682,5663.625251464844,5626.495729832257,50.76150589022025,-11.390418663119817
2011-03-15,5420.0,5497.85009765625,5373.64990234375,5449.64990234375,5449.64990234375,0,5466.297534179687,5477.412694300334,5574.114990234375,5568.059089508568,5792.797993164062,5655.971849212126,5788.875999348958,5654.183165578358,5665.442001953125,5624.736069857248,48.88849283748438,-13.077702214193778
2011-03-16,5475.9501953125,5535.10009765625,5475.9501953125,5511.14990234375,5511.14990234375,0,5467.805029296875,5480.62576173304,5561.185986328125,5565.827356678575,5788.088491210938,5653.104087887999,5789.212330729167,5652.288685270615,5668.146750488281,5623.605859235223,54.05895041238863,-9.344631466869032
2011-03-17,5455.39990234375,5510.0498046875,5435.2998046875,5446.64990234375,5446.64990234375,0,5466.052514648438,5477.389965600727,5547.191982421875,5561.153731018386,5781.539990234375,5649.015886194053,5789.38599609375,5649.5649927815175,5670.280749511719,5621.845103445258,61.51197036636845,-11.458668556949306
2011-03-18,5475.35009765625,5483.0498046875,5366.39990234375,5373.7001953125,5373.7001953125,0,5457.415014648437,5467.514749382801,5533.069990234375,5553.802611971096,5774.616494140625,5643.564090335012,5789.10099609375,5645.9111544044445,5671.596750488281,5619.375999881749,54.220588840122446,-18.80373215358486
2011-03-21,5408.75,5413.2998046875,5348.2001953125,5364.75,5364.75,0,5452.705004882812,5457.7276303939625,5519.399990234375,5546.388784050661,5767.20599609375,5638.043019239269,5788.518662109375,5642.187165604386,5672.743000488281,5616.842407843124,51.94372501497444,-25.05809975817283
2011-03-22,5390.85009765625,5428.14990234375,5376.14990234375,5413.85009765625,5413.85009765625,0,5447.467504882812,5453.548817752276,5509.584990234375,5541.191188505783,5760.5244970703125,5633.603555445546,5788.488997395833,5639.162833578584,5674.6422509765625,5614.822583861165,41.910965075531166,-25.755866019865607
2011-03-23,5411.39990234375,5484.9501953125,5401.9501953125,5480.25,5480.25,0,5448.019995117187,5456.091787490154,5503.93298828125,5538.801337976144,5755.200498046875,5630.566851377317,5788.929664713542,5637.058027835821,5677.1080004882815,5613.48355317598,46.129886868108265,-20.71217653912754
2011-03-24,5501.7998046875,5529.0,5496.10009765625,5522.39990234375,5522.39990234375,0,5452.272485351563,5462.406846047639,5499.298984375,5538.158144421933,5750.547495117187,5628.4249315944735,5789.217998046875,5635.539377167052,5679.718500976563,5612.577248192575,48.92779172806608,-13.162146399570702
2011-03-25,5588.64990234375,5667.10009765625,5560.9501953125,5654.25,5654.25,0,5471.8499755859375,5480.677622614531,5495.118984375,5542.710766209308,5746.912993164063,5628.936319087652,5789.978330078125,5635.787199986032,5682.596750488281,5612.991902439416,61.67095187741137,3.421071857840616
2011-03-28,5645.25,5709.10009765625,5643.2001953125,5687.25,5687.25,0,5491.034985351563,5500.351182365528,5493.825986328125,5548.378971456002,5742.609995117187,5630.091045442352,5791.022330729166,5636.468826476284,5685.43625,5613.730788982308,60.48109289429313,19.007113833215953
2011-03-29,5686.5,5770.35009765625,5680.7001953125,5736.35009765625,5736.35009765625,0,5511.189990234375,5522.827269536073,5495.4619921875,5555.750388169738,5738.78349609375,5632.195185090152,5792.307998046875,5637.79175722039,5688.129499511719,5614.95088160593,62.32668046598796,34.91861190236159
2011-03-30,5755.7998046875,5803.14990234375,5753.89990234375,5787.64990234375,5787.64990234375,0,5524.457495117187,5548.048472660614,5498.119990234375,5564.844486764797,5735.054995117188,5635.273496322897,5794.191663411459,5639.776633314738,5690.955998535156,5616.669279822227,67.29783535120674,51.07924453101168
2011-03-31,5803.0498046875,5872.0,5778.64990234375,5833.75,5833.75,0,5539.334985351563,5575.258141931032,5500.313994140625,5575.389801009314,5730.574497070313,5639.203724118484,5796.6676627604165,5642.345816979444,5693.957998046875,5618.829286988175,72.98176458688553,66.83610985616633
2011-04-01,5835.0,5860.2001953125,5810.39990234375,5826.0498046875,5826.0498046875,0,5553.699975585938,5599.143062193552,5503.013994140625,5585.219605075125,5726.102993164062,5642.903646505988,5798.988662109375,5644.778982379551,5696.713996582032,5620.891182686677,69.21519535704502,77.80530659759916
2011-04-04,5842.0,5918.7001953125,5833.2001953125,5908.4501953125,5908.4501953125,0,5575.964990234375,5628.600884395357,5506.95099609375,5597.8953144962,5722.1719970703125,5648.161994007107,5802.320328776042,5648.271316325683,5699.943247070312,5623.752466394397,79.90873539056427,92.08598698222522
2011-04-05,5923.85009765625,5928.64990234375,5855.85009765625,5910.0498046875,5910.0498046875,0,5595.427490234375,5655.405543470799,5511.2219921875,5610.136667052721,5718.515493164063,5653.347891248302,5805.617659505208,5651.738581072197,5702.726997070313,5626.601196128658,78.20674920466999,102.35274544474214
2011-04-06,5908.0,5944.4501953125,5868.7998046875,5891.75,5891.75,0,5613.464990234375,5677.914539330723,5514.1919921875,5621.180327168301,5715.490493164062,5658.06872508497,5808.879993489583,5654.917540263294,5705.602998046875,5629.239492684592,83.67379054511818,107.77027554207325
2011-04-07,5888.5498046875,5906.10009765625,5866.25,5885.7001953125,5885.7001953125,0,5633.030004882812,5697.703649424226,5518.157998046875,5631.553655330818,5713.63099609375,5662.576278950862,5811.638994140625,5657.97426417123,5708.415749511719,5631.791340471935,93.0976430976431,110.3040223892167
2011-04-08,5886.75,5926.9501953125,5822.0,5842.0,5842.0,0,5652.857495117188,5711.44615900287,5522.912001953125,5639.806453160983,5710.834995117188,5666.129223922132,5814.011328125,5660.411691135851,5711.022749023437,5633.882968924951,87.95228628230616,107.54607032271451
2011-04-11,5805.35009765625,5830.2998046875,5777.89990234375,5785.7001953125,5785.7001953125,0,5665.5675048828125,5718.51797198474,5528.3830078125,5645.527776382611,5708.804995117188,5668.496965929861,5816.053330078125,5662.071141522297,5713.606000976562,5635.393588092986,79.23581012342362,99.66853291294683
2011-04-13,5747.9501953125,5923.60009765625,5735.5498046875,5911.5,5911.5,0,5688.660009765625,5736.897212748098,5536.495009765625,5655.958059661724,5707.931997070313,5673.308907198577,5818.283662109375,5665.374835012068,5716.496000976563,5638.140915574648,81.00958094933137,102.39616143691092
2011-04-15,5898.75,5907.35009765625,5806.4501953125,5824.5498046875,5824.5498046875,0,5704.330004882812,5745.245078647089,5544.642001953125,5662.569500643127,5707.2744970703125,5676.303776455783,5819.753994140625,5667.483112756114,5719.338000488281,5639.995730391691,70.4113991900131,96.43008659244606
2011-04-18,5824.35009765625,5897.89990234375,5722.25,5729.10009765625,5729.10009765625,0,5718.4525146484375,5743.7074614098665,5550.58400390625,5665.17854366325,5704.465498046875,5677.349248162724,5820.562327473958,5668.2992317614135,5721.421000976563,5640.882341011239,55.31795023725455,83.04267142015851
2011-04-19,5716.0,5762.9501953125,5693.25,5740.75,5740.75,0,5736.805004882813,5743.4257984184505,5554.86400390625,5668.14213018626,5702.525498046875,5678.604708595144,5821.233662109375,5669.2588445857655,5723.867751464843,5641.876049060878,53.919991642541184,72.53693753857806
2011-04-20,5786.0498046875,5857.35009765625,5759.64990234375,5851.64990234375,5851.64990234375,0,5761.15,5753.732855935145,5563.982001953125,5675.338513408123,5702.384497070312,5682.0313460951165,5821.844661458334,5671.674620185209,5726.940500488281,5643.963351083594,57.74656851166575,72.32603354437924
2011-04-21,5882.85009765625,5912.89990234375,5864.35009765625,5884.7001953125,5884.7001953125,0,5784.6925048828125,5766.205935875845,5573.756005859375,5683.548775443588,5703.233999023438,5686.044590634075,5822.438997395833,5674.496150981598,5730.184501953125,5646.358742568458,56.68436752771995,73.97305767698072
2011-04-25,5859.60009765625,5906.60009765625,5857.0,5874.5,5874.5,0,5804.405004882812,5776.519656268622,5584.995009765625,5691.037058759525,5704.459497070313,5689.776380918549,5822.529329427083,5677.14520858449,5733.111752929687,5648.628804831459,52.95268542380462,73.60677259722888
2011-04-26,5876.85009765625,5893.2001953125,5791.5498046875,5868.39990234375,5868.39990234375,0,5821.705004882812,5785.270155894826,5597.29201171875,5697.99246439028,5704.84349609375,5693.313480352711,5822.793994140625,5679.678383336269,5736.248251953125,5650.815581921133,53.07575827425893,71.99435601120058
2011-04-27,5884.2001953125,5892.35009765625,5819.9501953125,5833.89990234375,5833.89990234375,0,5830.6875,5789.901560318533,5609.454013671875,5703.322167839436,5704.555493164063,5696.097369897087,5822.453658854167,5681.721052462196,5738.933500976563,5652.637316452702,44.18075306152785,67.15848140948492
2011-04-28,5851.35009765625,5856.39990234375,5776.9501953125,5785.4501953125,5785.4501953125,0,5835.597509765625,5789.477620794149,5618.963017578125,5706.542874799164,5702.80099609375,5697.866732776601,5821.153658854167,5683.0949483939885,5741.098500976563,5653.958837635388,40.93688423164185,58.739418053402915
2011-04-29,5782.5,5804.2998046875,5706.0498046875,5749.5,5749.5,0,5836.2550048828125,5785.670228337563,5624.833017578125,5708.227467944294,5700.178994140625,5698.889173711717,5819.423326822916,5683.974485501353,5742.931000976562,5654.909495967374,39.91206017970251,48.606068868542934
2011-05-02,5766.89990234375,5775.25,5687.7001953125,5701.2998046875,5701.2998046875,0,5831.9375,5777.6349498947,5629.239013671875,5707.955794875401,5697.263994140625,5698.936908978564,5817.4919921875,5684.20395992766,5744.434250488282,5655.371091079017,37.66057665791438,36.2678900364599
2011-05-03,5689.7001953125,5710.7998046875,5554.85009765625,5565.25,5565.25,0,5818.5125,5757.40781180949,5630.910009765625,5702.359489194013,5692.993994140625,5696.289643454235,5814.863326822917,5682.628410789545,5745.3297509765625,5654.474363804599,33.517952213507286,15.33494054865696
2011-05-04,5567.7001953125,5578.7998046875,5503.0,5537.14990234375,5537.14990234375,0,5804.0675048828125,5736.430868050848,5630.72400390625,5695.880681866552,5688.599995117187,5693.138361452047,5811.655660807292,5680.701543128012,5746.121750488282,5653.306956227874,34.68291963686588,-3.481878840844729
2011-05-05,5531.60009765625,5560.2998046875,5443.64990234375,5459.85009765625,5459.85009765625,0,5781.6375,5710.089842298981,5630.742001953125,5686.624580524972,5684.161494140625,5688.518791871933,5807.8169954427085,5677.776358419777,5746.451501464844,5651.3820123614905,20.397204920640306,-24.35108780950486
2011-05-06,5477.64990234375,5564.39990234375,5472.4501953125,5551.4501953125,5551.4501953125,0,5763.70751953125,5694.981304490744,5631.39900390625,5681.32362424213,5682.01099609375,5685.804562237092,5804.629996744791,5676.103164206436,5747.276501464844,5650.387665923193,32.20849450325734,-33.11697208519854
2011-05-09,5575.2001953125,5586.0498046875,5502.39990234375,5551.10009765625,5551.10009765625,0,5746.675024414062,5681.278332411268,5633.037001953125,5676.216819277978,5678.94849609375,5683.137147096877,5801.69533203125,5674.447494450805,5748.192001953125,5649.3997299205375,36.76383874237879,-39.63535676283391
2011-05-10,5555.5498046875,5592.89990234375,5514.5498046875,5541.25,5541.25,0,5729.4525146484375,5667.942300753052,5635.115,5670.924002835704,5675.284497070313,5680.327500619711,5798.437330729167,5672.68328922629,5748.901501464844,5648.323613204911,35.12527395714254,-45.07643110378376
2011-05-11,5547.2001953125,5574.7001953125,5525.0,5565.0498046875,5565.0498046875,0,5715.605004882813,5658.143015413476,5641.1619921875,5666.772073496559,5671.493994140625,5678.044773967587,5794.581663411458,5671.257680159552,5749.516999511719,5647.495018095285,25.44131466792301,-46.92712964536804
2011-05-12,5537.7998046875,5572.5,5476.2998046875,5486.14990234375,5486.14990234375,0,5700.627490234375,5641.762718930645,5644.813994140625,5659.688851098409,5667.432495117188,5674.24487551959,5790.092994791667,5668.805921512984,5749.702248535156,5645.889594057956,18.336360441272436,-54.136334334767525
2011-05-13,5492.35009765625,5605.0,5472.14990234375,5544.75,5544.75,0,5682.289990234375,5632.523412365822,5649.043994140625,5655.1814451729815,5663.392495117188,5671.680620558806,5786.08599609375,5667.162796724733,5750.332998046875,5644.8832299379765,25.67318332718554,-54.49298167912821
2011-05-16,5541.7001953125,5541.7998046875,5487.64990234375,5499.0,5499.0,0,5666.0125,5619.80689690241,5648.577998046875,5649.056682617179,5658.911997070312,5668.261202329919,5781.502994791666,5664.935474913809,5750.6749975585935,5643.4316555107325,24.254254765234972,-57.80097624603059
2011-05-17,5496.10009765625,5523.85009765625,5421.0498046875,5438.9501953125,5438.9501953125,0,5651.5050048828125,5602.582449131942,5646.632998046875,5640.817212526799,5653.295,5663.720390309772,5776.9606640625,5661.942292402534,5750.881999511719,5641.397014115725,23.42015863971278,-64.52430710689714
2011-05-18,5448.2001953125,5460.5,5401.25,5420.60009765625,5420.60009765625,0,5635.497509765625,5585.250796610448,5644.27,5632.181247237759,5647.657001953125,5658.90612708891,5772.408330078125,5658.745707041656,5750.940500488281,5639.200029872348,24.409058871155,-70.52037973563165
2011-05-19,5448.14990234375,5452.60009765625,5411.25,5428.10009765625,5428.10009765625,0,5614.32001953125,5570.284063376715,5643.56900390625,5624.178064901229,5642.138002929688,5654.335710664501,5767.689996744792,5655.690798308075,5751.243000488281,5637.099533034377,26.51958297750295,-73.81621578679824
2011-05-20,5450.64990234375,5517.5498046875,5432.75,5486.35009765625,5486.35009765625,0,5594.402514648437,5562.290352355718,5642.880009765625,5618.773046577897,5636.885502929687,5651.009262882159,5763.659664713542,5653.447875120633,5751.516501464844,5635.599538652505,34.52373837479513,-70.9104894361526
2011-05-23,5456.7001953125,5456.7001953125,5373.0,5386.5498046875,5386.5498046875,0,5570.0050048828125,5545.5531573396975,5639.991005859375,5609.666252778274,5630.77,5645.772441927808,5758.0106640625,5649.912801340062,5751.251501464843,5633.121431846883,36.42508794549531,-75.78710339328427
2011-05-24,5385.10009765625,5422.60009765625,5367.4501953125,5394.85009765625,5394.85009765625,0,5546.3275146484375,5531.200484988893,5638.000009765625,5601.242089832312,5624.758500976563,5640.803682635302,5752.793997395834,5646.534487383986,5750.886501464844,5630.750572800211,38.8549719911522,-78.08201000728059
2011-05-25,5389.10009765625,5389.10009765625,5328.7001953125,5348.9501953125,5348.9501953125,0,5522.080029296875,5513.843314543522,5636.070009765625,5591.348290047222,5617.644501953125,5635.0244056586125,5748.035999348958,5642.592973581714,5750.395751953125,5627.946588944612,40.864924783028734,-82.6517209601152
2011-05-26,5372.75,5422.2001953125,5356.35009765625,5412.35009765625,5412.35009765625,0,5503.425024414062,5504.177293887591,5633.68701171875,5584.328753090714,5610.749501953125,5630.615013420942,5743.6119986979165,5639.543399066145,5750.261252441406,5625.801350225324,37.98375714853343,-80.23253680787639
2011-05-27,5413.7001953125,5485.7998046875,5413.60009765625,5476.10009765625,5476.10009765625,0,5489.755029296875,5501.503275198892,5634.216015625,5580.084492093284,5604.165502929687,5627.55531211867,5739.937333984375,5637.378587126941,5750.211003417969,5624.311785523145,44.1606993779016,-72.33736361956471
2011-05-30,5493.75,5509.2998046875,5458.60009765625,5473.10009765625,5473.10009765625,0,5478.345043945313,5498.798210671021,5633.45501953125,5575.889025644773,5597.320502929688,5624.496793020405,5736.544000651042,5635.202713094217,5750.273002929687,5622.807191614022,44.63682286387073,-65.56664543932584
2011-06-01,5561.0498046875,5597.35009765625,5559.4501953125,5592.0,5592.0,0,5479.682543945312,5507.674571559494,5636.362021484375,5576.520828560664,5591.777001953125,5623.853292168516,5733.147333984375,5634.630491728731,5751.130002441406,5622.500652393982,51.84476611036911,-50.029860975086194
2011-06-02,5529.89990234375,5568.2001953125,5521.9501953125,5550.35009765625,5550.35009765625,0,5480.342553710938,5511.738907378232,5639.89501953125,5575.494525387941,5586.4825048828125,5622.397783366292,5729.7093359375,5633.5141951185,5751.799501953125,5621.782736426443,54.63071099421416,-40.60952506072408
2011-06-03,5565.7001953125,5604.9501953125,5507.2001953125,5516.75,5516.75,0,5483.187548828125,5512.216154294591,5642.93501953125,5573.190818509983,5581.167504882813,5620.305748052108,5725.782337239583,5631.967649487791,5752.122751464844,5620.737634571454,47.90481952890592,-35.44648305981809
2011-06-06,5504.2998046875,5542.64990234375,5479.85009765625,5532.0498046875,5532.0498046875,0,5482.217529296875,5514.105073379629,5645.299013671875,5571.577445418905,5577.442001953125,5618.558105609245,5722.116002604167,5630.644234324874,5752.691501464844,5619.855168602459,52.59112541650333,-29.77691891811446
2011-06-07,5509.14990234375,5570.10009765625,5507.7998046875,5556.14990234375,5556.14990234375,0,5482.47001953125,5518.109342804783,5646.81701171875,5570.972443729684,5575.375,5617.322299603988,5719.072669270833,5629.6575544310845,5753.401501464844,5619.221285356104,59.737425222335,-23.07309969014841
2011-06-08,5535.25,5556.60009765625,5514.89990234375,5526.85009765625,5526.85009765625,0,5481.750024414063,5518.941795647781,5646.906015625,5569.242155648373,5573.1025,5615.530770852547,5716.000335286459,5628.295866261881,5753.640002441406,5618.302169060583,58.66993064055488,-19.89518471806423
2011-06-09,5523.5498046875,5540.10009765625,5502.0498046875,5521.0498046875,5521.0498046875,0,5479.550024414062,5519.142558413469,5644.24201171875,5567.352259532261,5569.680498046875,5613.6598606314565,5712.689332682292,5626.875388625135,5753.544250488281,5617.33448384294,57.60573295691093,-17.641340977124855
2011-06-10,5518.0498046875,5521.4501953125,5457.4501953125,5485.7998046875,5485.7998046875,0,5479.53251953125,5515.967058058614,5640.2130078125,5564.154124048153,5567.019497070312,5611.127978335537,5708.477666015625,5625.006837844504,5753.32,5616.0256810652745,49.95321038223008,-18.486433875507828
2011-06-13,5469.85009765625,5496.7001953125,5436.9501953125,5482.7998046875,5482.7998046875,0,5476.435009765625,5512.808272023271,5635.142001953125,5560.96375858303,5565.301997070313,5608.58682638211,5704.236331380208,5623.123300981498,5753.016499023437,5614.700050454551,59.796437659033074,-19.17718832437913
2011-06-14,5485.60009765625,5520.14990234375,5484.2001953125,5500.5,5500.5,0,5476.510009765625,5511.636055640102,5629.39900390625,5558.5926307954605,5563.759497070312,5606.446493186425,5699.836331380208,5621.499151299624,5752.9934985351565,5613.563731544556,60.55127563684313,-18.087852858258884
2011-06-15,5494.4501953125,5499.35009765625,5438.9501953125,5447.5,5447.5,0,5476.9375,5505.527859864855,5621.67400390625,5554.236057038776,5560.993999023438,5603.299037875802,5694.274332682292,5619.1945267791,5752.919248046875,5611.911356106301,59.7045597919744,-21.256175751091178
2011-06-16,5419.64990234375,5447.5,5389.7998046875,5396.75,5396.75,0,5475.744995117188,5495.16806368725,5613.0880078125,5548.060133233334,5558.051000976562,5599.2089579178655,5688.431331380209,5616.248241656198,5752.513498535156,5609.770447090319,48.42455114328404,-27.544677439195766
2011-06-17,5412.5,5421.14990234375,5355.85009765625,5366.39990234375,5366.39990234375,0,5472.659985351563,5482.904429273583,5602.247001953125,5540.9362026102135,5554.5989990234375,5594.598877609467,5682.196998697917,5612.938992128881,5752.301997070313,5607.348849630155,38.11997521050973,-34.57875717949901
2011-06-20,5372.2001953125,5377.39990234375,5195.89990234375,5257.89990234375,5257.89990234375,0,5461.237475585937,5461.475426708837,5589.20400390625,5529.836739854666,5550.212998046875,5587.931571168562,5675.411663411458,5608.236487628416,5751.514245605469,5603.871745677057,31.029608497054998,-48.350999059457536
2011-06-21,5280.7998046875,5322.4501953125,5257.0,5275.85009765625,5275.85009765625,0,5455.702490234375,5443.796823941924,5576.886005859375,5519.8764793762975,5545.538999023437,5581.751740009902,5669.288997395834,5603.834018887063,5750.881496582031,5600.607848681826,16.09656072327337,-57.15828410789254
2011-06-22,5304.64990234375,5310.5,5262.5,5278.2998046875,5278.2998046875,0,5449.874975585937,5428.035203060551,5564.737998046875,5510.402884290463,5541.447998046875,5575.742790795597,5663.999996744792,5599.52230744071,5749.913745117187,5597.400803467952,18.147745423902848,-63.211783979724714
2011-06-23,5269.10009765625,5330.60009765625,5252.25,5320.0,5320.0,0,5448.427465820312,5417.746136102403,5554.297998046875,5502.936104514367,5538.605,5570.678577116476,5658.65599609375,5595.8200252229535,5749.082995605469,5594.640596468271,27.392873333123877,-63.907681017004506
2011-06-24,5343.39990234375,5477.85009765625,5343.39990234375,5471.25,5471.25,0,5451.3724609375,5422.8417421878885,5548.008994140625,5501.69351218047,5538.196000976563,5568.709694401297,5655.206328125,5594.170091114041,5749.04224609375,5593.412829339234,44.67696180107283,-51.65907976681501
2011-06-27,5441.2001953125,5552.64990234375,5434.25,5526.60009765625,5526.60009765625,0,5453.8974609375,5432.723490327732,5540.31099609375,5502.670241022657,5538.403002929687,5567.875841000405,5652.058330078125,5593.275124313275,5748.790495605469,5592.748026038907,47.54712576219142,-37.058497438483755
2011-06-28,5548.85009765625,5558.2998046875,5496.35009765625,5545.2998046875,5545.2998046875,0,5457.507446289063,5443.445044076282,5534.72599609375,5504.341988617357,5539.6839990234375,5567.428790776386,5649.758330078125,5592.639689616245,5748.496994628907,5592.27590443342,51.558909320450034,-23.705261179452464
2011-06-29,5566.5,5608.64990234375,5566.5,5600.4501953125,5600.4501953125,0,5457.929956054688,5458.397915622589,5532.152998046875,5508.11093789952,5541.368500976562,5568.082679975121,5647.027998046875,5592.743140022818,5748.459995117188,5592.357240661072,56.19250647766064,-8.573717152525205
2011-06-30,5614.5,5657.89990234375,5606.10009765625,5647.39990234375,5647.39990234375,0,5462.782446289062,5476.398104834128,5530.28599609375,5513.573250230666,5542.575,5569.653318041826,5645.112330729166,5593.467070649585,5748.496745605469,5592.90492883702,62.37745290533945,7.124463112118065
2011-07-01,5705.75,5705.7998046875,5609.75,5627.2001953125,5627.2001953125,0,5468.304956054688,5490.760208689211,5525.797001953125,5518.029208861327,5544.889501953125,5570.792860165998,5643.521998697916,5593.913867002737,5747.832746582031,5593.246175269612,60.77614855410448,17.731044090618525
2011-07-04,5679.5498046875,5679.64990234375,5633.10009765625,5650.5,5650.5,0,5474.227465820312,5505.973522147381,5521.112998046875,5523.224141847158,5547.434501953125,5572.371219370632,5642.5269986979165,5594.663352207998,5747.107497558593,5593.815865067924,61.1012497578829,27.697654130432966
2011-07-05,5659.85009765625,5659.85009765625,5612.2998046875,5632.10009765625,5632.10009765625,0,5478.024975585938,5517.98557695775,5516.265,5527.493787173004,5550.6300048828125,5573.553969435693,5641.727998046875,5595.159203141088,5745.963247070313,5594.196802705619,64.39939456125877,33.722810480297085
2011-07-06,5622.7001953125,5655.39990234375,5610.75,5625.4501953125,5625.4501953125,0,5482.95498046875,5528.220302515345,5511.406005859375,5531.335214943181,5554.349008789062,5574.581617472857,5640.364332682292,5595.560408335412,5744.946997070312,5594.507781736533,69.15734794879135,37.528592499290426
2011-07-07,5633.35009765625,5737.14990234375,5632.9501953125,5728.9501953125,5728.9501953125,0,5493.35,5547.337435162693,5509.30701171875,5539.084822016488,5559.380512695312,5577.6384209944345,5639.472666015625,5597.327160480804,5744.166997070312,5595.845517195001,77.05400066022426,48.33906453697091
2011-07-08,5734.64990234375,5740.39990234375,5651.0498046875,5660.64990234375,5660.64990234375,0,5502.092504882812,5558.1290987037455,5506.811005859375,5543.852080068537,5562.88701171875,5579.282212704322,5637.470999348959,5598.165872293559,5742.567995605469,5596.490336947725,81.97191789954819,50.809478636940185
2011-07-11,5648.0498046875,5652.89990234375,5601.7001953125,5616.10009765625,5616.10009765625,0,5508.75751953125,5563.650146223032,5504.1430078125,5546.685335660213,5564.488012695312,5580.011279733073,5634.833665364583,5598.403411702337,5740.603247070312,5596.685458944826,75.91594218421788,48.6121322884901
2011-07-12,5556.89990234375,5580.25,5496.9501953125,5526.14990234375,5526.14990234375,0,5510.040014648437,5560.078694425005,5500.640009765625,5545.880024549764,5564.93951171875,5578.944717804571,5631.722666015625,5597.446411578382,5738.278996582031,5595.983612610487,66.65771861415888,39.161066067043976
2011-07-13,5542.0498046875,5596.14990234375,5541.39990234375,5585.4501953125,5585.4501953125,0,5516.937524414063,5562.495027842861,5501.044013671875,5547.431795952224,5565.97701171875,5579.073539141362,5629.010667317708,5597.287521296715,5736.4084985351565,5595.878802488119,67.42828858195472,36.040612300545035
2011-07-15,5602.9501953125,5631.7001953125,5562.75,5581.10009765625,5581.10009765625,0,5526.155029296875,5564.26693925366,5501.923017578125,5548.752121509245,5566.323510742188,5579.113669012943,5626.3743359375,5597.07311833459,5734.2225,5595.7317506987465,58.93598918973024,32.838076775289665
2011-07-18,5581.75,5596.60009765625,5550.9501953125,5567.0498046875,5567.0498046875,0,5536.187524414063,5564.531974056883,5504.06701171875,5549.469677712314,5567.404506835937,5578.874780610459,5624.13,5596.675458551184,5731.879499511719,5595.446358201122,53.5274875853864,28.833923556853733
2011-07-19,5569.85009765625,5627.64990234375,5557.2001953125,5613.5498046875,5613.5498046875,0,5553.97001953125,5569.200338878847,5505.30900390625,5551.982623868204,5568.35400390625,5579.561414750599,5623.11033203125,5596.898959824513,5729.799748535156,5595.626491997006,55.67661612338322,29.077576464837875
2011-07-20,5642.0498046875,5645.39990234375,5555.10009765625,5567.0498046875,5567.0498046875,0,5568.530004882812,5568.995526098719,5505.627998046875,5552.573493704254,5569.3325,5579.313660095884,5621.174996744791,5596.503606776341,5727.678498535156,5595.342146849648,47.181401635021096,25.227702515654528
2011-07-21,5554.60009765625,5578.89990234375,5532.7001953125,5541.60009765625,5541.60009765625,0,5581.69501953125,5566.386437675626,5505.635,5552.143164447471,5570.375,5578.566856879258,5618.734664713542,5595.776407980049,5725.236748046875,5594.807400091506,40.73556876641857,19.893748262197732
2011-07-22,5576.9501953125,5642.2001953125,5567.10009765625,5633.9501953125,5633.9501953125,0,5597.392529296875,5572.82108126009,5507.0130078125,5555.351283304923,5574.0875,5579.663556650213,5616.666998697917,5596.282021057301,5722.689499511719,5595.196880640969,50.52476062351767,22.854974249736188
2011-07-25,5633.7998046875,5700.5498046875,5616.7001953125,5680.2998046875,5680.2998046875,0,5607.84501953125,5583.057150157938,5510.896005859375,5560.251225319926,5577.855,5581.6563536410495,5615.253665364583,5597.394839383529,5720.293747558594,5596.043675905114,52.23655028152023,28.61197228983292
2011-07-26,5688.4501953125,5702.25,5560.14990234375,5574.85009765625,5574.85009765625,0,5610.25751953125,5582.275526110158,5511.4980078125,5560.823730117429,5580.271000976562,5581.521576294816,5612.760999348959,5597.096233532837,5717.438999023438,5595.832794529503,46.19980086292732,24.38443603625001
2011-07-27,5588.5498046875,5591.7001953125,5521.5,5546.7998046875,5546.7998046875,0,5610.33251953125,5578.896885974667,5512.45400390625,5560.273772257431,5580.516000976562,5580.834016461008,5610.092666015625,5596.430055667336,5714.240747070313,5595.344904083314,44.92349119184309,18.556748238513137
2011-07-28,5492.39990234375,5512.10009765625,5475.64990234375,5487.75,5487.75,0,5604.697509765625,5570.216230167556,5513.43,5557.42970275714,5580.031499023437,5578.990768610295,5606.673333333333,5594.990584731345,5711.077998046875,5594.274308022784,33.48396803637701,9.06889733087337
2011-07-29,5479.0,5520.2998046875,5453.9501953125,5482.0,5482.0,0,5596.427514648438,5561.814684437313,5514.657998046875,5554.471675198037,5579.463999023437,5577.070159330883,5603.324000651041,5593.494020695169,5707.970747070312,5593.157150729025,36.62098940503032,1.0733571914879576
2011-08-01,5527.5,5551.89990234375,5486.4501953125,5516.7998046875,5516.7998046875,0,5590.907495117188,5557.527553032569,5516.4319921875,5552.994346942722,5580.000498046875,5575.876686961708,5600.235999348958,5592.478203264604,5704.875495605469,5592.397376141546,42.45323698825646,-2.4271340787308873
