Predicted Close
7324.596092455813
7317.573783169188
7316.741032294747
7315.985866905503
7317.80360078064
7321.880600473942
7328.3733300472195
7333.633273282234
7336.384619162567
7354.839855015463
7395.966039857787
7442.413178339392
7445.600648689541
7366.670230862717
7256.750054280703
7131.718106042692
7031.926832106823
6977.536115478768
6943.479261429249
6892.201133402752
6864.273415129977
6853.144717708688
6848.08790738037
6849.837577625312
6853.827822639712
6857.166467132229
6852.23867206149
6874.124890889663
6947.292059034704
7044.211670811303
7095.488975961442
7156.438487378957
7191.316572033902
7190.423986292848
7192.041761212957
7216.97503241845
7198.751377483488
7192.337996701888
7201.662714038597
7214.04535747593
7232.249616039593
7260.140422430017
7263.211044337309
7264.387875083219
7269.718820792565
7272.642970708108
7283.502234898988
7305.631848798523
7313.394746807477
7318.663389021134
7352.549202341925
7386.137487082364
7409.540796030537
7429.8326919148085
7445.485916214463
7437.1403041901785
7442.825439394822
7458.637713939129
7466.228865896762
7445.440658014765
7428.873688296276
7441.779445989857
7467.557223446335
7491.518912780392
7496.274197700334
7454.051471333903
7433.900404860639
7450.015968119805
7478.623029603109
7514.568149787035
7520.677771638714
7466.171734766754
7387.345116914821
7328.9250098684715
7283.663283557653
7268.067660603068
7275.188009730078
7266.60458643829
7255.920594911695
7332.338301002048
7446.59515354524
7537.367232380801
7615.71740482137
7661.182264038885
7619.715525938055
7598.374227589621
7609.728040471745
7629.923189607051
7659.272720672931
7699.799733972762
7735.397012564724
7750.194327898144
7767.62179117972
7747.69924922649
7690.285284858618
7662.5578782021685
7670.47582962775
7679.2650895628385
7731.828080245693
7805.942908070901
7842.995619832886
7865.214927255459
7879.907502183864
7879.166090585178
7853.275814175165
7831.009250138882
7837.142265189886
7848.562731057019
7846.342140427688
7830.7345269890275
7801.446711650008
7792.62876859615
7789.866372661864
7756.833764570702
7725.819672186065
7746.827352948155
7783.475209541934
7858.360367192129
7943.973246369666
8007.656000387635
8025.656068060713
7975.02589638937
7898.364031128181
7828.984621636554
7740.549511658118
7669.523644127613
7671.628796959273
7722.979925874114
7783.662002475233
7851.300558254326
7905.797778593877
7947.3170632278625
7977.678379552961
8009.374636438499
8022.965732584647
8011.717247876366
8002.0674943781905
7977.165845135603
7928.619901725672
7913.894764404237
7923.955368312657
7893.554318814836
7856.922684640688
7815.629220790131
7776.829777627338
7786.019190580016
7844.494430342361
7916.632356494013
8000.70575155923
8049.835937183443
8056.258604712513
8067.54776302364
8085.058336817388
8086.876423353822
8087.847417456431
8111.453859311301
8139.743643181659
8168.253252593406
8201.28633089963
8232.140902824553
8237.485132109394
8234.723088836405
8239.09162186802
8242.489866119618
8222.742479276907
8199.80468323991
8188.3337868073995
8151.377704240613
8066.595107308442
8005.935483476524
8021.753283047807
8065.6462133137375
8137.452520293058
8157.948019299087
8113.593572950003
8004.314181943451
7941.885609049058
7917.369653710909
7937.994579412697
