Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,EMA_12,EMA_26,MACD,Signal_Line
2015-07-16,8608.0498046875,8616.099609375,8542.900390625,8546.150390625,116000,8414.999951171874,8406.226022510627,8450.664954247472,8384.335167872088,66.32978637538326,51.80975141617958
2015-07-17,8609.849609375,8642.9501953125,8593.150390625,8623.650390625,105000,8434.244921875,8425.61874506914,8475.154901190168,8401.039941316749,74.11495987341914,56.2707931076275
2015-07-20,8603.4501953125,8624.099609375,8559.0,8623.900390625,90600,8446.762451171875,8442.555073663745,8494.89263874745,8416.033293464581,78.85934528286816,60.788503542675635
2015-07-21,8529.4501953125,8646.75,8517.900390625,8601.5,164100,8454.157470703125,8450.830799535055,8500.209185911302,8424.434545453316,75.7746404579866,63.78573092573783
2015-07-22,8633.5,8643.900390625,8498.650390625,8512.25,136800,8467.789990234374,8468.227866246001,8520.715465001871,8439.920875419737,80.794589582134,67.18750265701706
2015-07-23,8589.7998046875,8654.75,8573.7998046875,8643.9501953125,132900,8477.37998046875,8479.806146097573,8531.343824953507,8451.02301832846,80.32080662504632,69.81416345062291
2015-07-24,8521.5498046875,8589.150390625,8513.5,8588.150390625,127400,8484.402490234375,8483.781732629948,8529.837052604891,8456.247224725426,73.58982787946479,70.56929633639129
2015-07-27,8361.0,8492.2001953125,8351.5498046875,8492.099609375,136600,8486.532470703125,8472.08823428424,8503.862121434908,8449.191874745766,54.670246689142004,67.38948640694143
2015-07-28,8337.0,8397.400390625,8321.75,8371.099609375,174600,8484.957470703124,8459.222688161932,8478.191025829537,8440.881365505338,37.309660324199285,61.37352119039301
2015-07-29,8375.0498046875,8381.5,8338.4501953125,8365.599609375,141000,8481.057470703125,8451.206223069128,8462.32314565384,8436.004953592905,26.31819206093496,54.3624553645014
2015-07-30,8421.7998046875,8458.900390625,8408.2998046875,8417.0,215200,8479.90244140625,8448.405611794688,8456.088785505171,8434.952720340652,21.136065164519096,47.717177324504945
2015-07-31,8532.849609375,8548.9501953125,8448.0,8456.099609375,203300,8482.29990234375,8456.447897278525,8467.898143023605,8442.204341750605,25.693801273000645,43.31250211420409
2015-08-03,8543.0498046875,8563.9501953125,8508.099609375,8510.650390625,156700,8483.344873046875,8464.695697984142,8479.459937125743,8449.674376042227,29.78556108351586,40.607113908066445
2015-08-04,8516.900390625,8565.150390625,8448.25,8564.099609375,187400,8483.64990234375,8469.667573473747,8485.220006894859,8454.654080826136,30.565926068722547,38.59887634019766
2015-08-05,8567.9501953125,8591.849609375,8545.849609375,8547.4501953125,132800,8493.894921875,8479.027823172677,8497.94772818988,8463.046385602904,34.90134258697617,37.85936958955337
2015-08-06,8588.650390625,8606.2998046875,8551.5,8585.7998046875,134900,8506.899951171876,8489.468067691945,8511.901983949128,8472.35038597491,39.55159797421766,38.19781526648623
2015-08-07,8564.599609375,8595.9501953125,8552.7001953125,8580.7998046875,143700,8517.10244140625,8496.623452614142,8520.009310937725,8479.183661782325,40.82564915540024,38.72338204426904
2015-08-10,8525.599609375,8621.5498046875,8497.7998046875,8577.0,123400,8520.39990234375,8499.383086591366,8520.869356851152,8482.621880122522,38.24747672862941,38.62820098114111
2015-08-11,8462.349609375,8556.25,8441.2998046875,8548.4501953125,154400,8520.81240234375,8495.856088761237,8511.866318777898,8481.12023043752,30.746088340378265,37.05177845298854
2015-08-12,8349.4501953125,8446.9501953125,8337.9501953125,8445.7001953125,190000,8512.094921875,8481.912670337548,8486.879222860145,8471.366894502333,15.512328357812294,32.743888433953295
2015-08-13,8355.849609375,8429.5,8339.75,8384.4501953125,189200,8499.484912109376,8469.90666453159,8466.720820785507,8462.810058566974,3.910762218532909,26.97726319086922
2015-08-14,8518.5498046875,8530.099609375,8381.2001953125,8402.349609375,155900,8494.919921875,8474.53934454644,8474.694510616582,8466.938928649975,7.755581966606769,23.13292694601673
2015-08-17,8477.2998046875,8530.599609375,8428.0498046875,8530.5,174700,8488.61240234375,8474.802245512255,8475.09532508903,8467.706400949051,7.388924139979281,19.98412638480924
2015-08-18,8466.5498046875,8525.75,8433.599609375,8505.849609375,153300,8485.4673828125,8474.016298767041,8473.78062964264,8467.6207271519,6.159902490740933,17.21928160599558
2015-08-19,8495.150390625,8520.4501953125,8425.9501953125,8468.0498046875,130500,8478.54990234375,8476.02906942018,8477.068285178388,8469.65996148324,7.408323695148283,15.257090023826121
2015-08-20,8372.75,8501.349609375,8359.75,8471.0498046875,184100,8467.697412109375,8466.192967570638,8461.019318227867,8462.481445817815,-1.462127589948068,11.913246501071285
2015-08-21,8299.9501953125,8322.2001953125,8225.0498046875,8305.400390625,201300,8456.617431640625,8450.360322593671,8436.239453163964,8450.442093928534,-14.202640764569878,6.690069047943053
2015-08-24,7809.0,8060.0498046875,7769.39990234375,8055.9501953125,312400,8429.017431640625,8389.27838710856,8339.741075754124,8402.927864748643,-63.18678899451879,-7.285302560549316
2015-08-25,7880.7001953125,7925.39990234375,7667.25,7895.39990234375,299100,8406.20244140625,8340.842368842268,8269.119401840027,8364.244333679299,-95.12493183927108,-24.85322841629367
2015-08-26,7791.85009765625,7930.0498046875,7777.10009765625,7865.25,216600,8377.042456054687,8288.557390634076,8195.693355042524,8321.844760640553,-126.15140559802967,-45.11286385264087
2015-08-27,7948.9501953125,7963.60009765625,7862.2998046875,7921.60009765625,305000,8353.399975585937,8256.213848222496,8157.732868930213,8294.222940986623,-136.4900720564101,-63.388305493394725
2015-08-28,8001.9501953125,8091.7998046875,7961.64990234375,8053.7001953125,195600,8326.855004882813,8231.998262231067,8133.766303758257,8272.573107973725,-138.80680421546822,-78.47200523780943
2015-08-31,7971.2998046875,8043.60009765625,7947.9501953125,8009.25,198200,8298.267504882813,8207.169837703108,8108.771457747372,8250.256566989561,-141.48510924218954,-91.07462603868545
2015-09-01,7785.85009765625,7929.10009765625,7746.5,7907.9501953125,184900,8261.714990234375,8167.044148174836,8059.091248502584,8215.856087779686,-156.7648392771025,-104.21266868636887
2015-09-02,7717.0,7862.5498046875,7699.25,7856.64990234375,215300,8219.16748046875,8124.1828007296135,8006.4618256560325,8178.903784981191,-172.44195932515868,-117.85852681412683
2015-09-03,7823.0,7845.60009765625,7754.0498046875,7774.4501953125,155800,8180.8849609375,8095.49872446965,7978.236929401259,8152.540541649251,-174.30361224799253,-129.1475439009
2015-09-04,7655.0498046875,7804.89990234375,7626.85009765625,7803.39990234375,193600,8135.407470703125,8053.551208299922,7928.51583329145,8115.68937594838,-187.1735426569303,-140.75274365210606
2015-09-07,7558.7998046875,7705.0498046875,7545.89990234375,7685.85009765625,141400,8087.06748046875,8006.432027003501,7871.636444275458,8074.438296595722,-202.8018523202636,-153.1625653857376
2015-09-08,7688.25,7720.89990234375,7539.5,7587.7001953125,172200,8048.3625,7976.128976812692,7843.423145156157,8045.83175610715,-202.40861095099262,-163.0117744987886
2015-09-09,7818.60009765625,7846.0498046875,7764.5498046875,7805.85009765625,208400,8021.819995117187,7961.126226416841,7839.604214771556,8028.999781407084,-189.39556663552776,-168.28853292613644
2015-09-10,7788.10009765625,7819.85009765625,7678.5,7729.0498046875,160300,7993.43251953125,7944.64754748726,7831.680504446124,8011.155360388504,-179.4748559423797,-170.5257975293851
2015-09-11,7789.2998046875,7864.85009765625,7759.89990234375,7833.7998046875,136400,7956.97001953125,7929.852524363474,7825.160396790951,7994.721615521763,-169.56121873081156,-170.3328817696704
2015-09-14,7872.25,7879.9501953125,7761.85009765625,7811.10009765625,122800,7926.717529296875,7924.366569662191,7832.404951130805,7985.649644001633,-153.24469287082775,-166.91524398990188
2015-09-15,7829.10009765625,7880.0,7799.75,7867.35009765625,136500,7894.845043945313,7915.293572328293,7831.89651213472,7974.053381309382,-142.15686917466155,-161.96356902685383
2015-09-16,7899.14990234375,7913.89990234375,7853.2998046875,7886.85009765625,140000,7865.04501953125,7913.756079948812,7842.243187551494,7968.504975460076,-126.26178790858194,-154.82321280319945
2015-09-18,7981.89990234375,8055.0,7955.85009765625,7967.4501953125,241800,7845.502514648438,7920.245967795949,7863.728835981072,7969.497192266274,-105.76835628520257,-145.01224149960007
2015-09-21,7977.10009765625,7987.89990234375,7908.35009765625,7911.5,121800,7829.360009765625,7925.6606468302625,7881.170568546484,7970.060370443309,-88.88980189682479,-133.78775357904502
2015-09-22,7812.0,8021.60009765625,7787.75,8014.7998046875,168400,7829.510009765625,7914.835823322618,7870.528942616256,7958.352194854916,-87.82325223865973,-124.59485331096796
2015-09-23,7845.9501953125,7882.89990234375,7723.25,7737.35009765625,146700,7827.772509765625,7908.275287321655,7866.747596877217,7950.026120814737,-83.27852393751982,-116.33158743627834
2015-09-24,7868.5,7894.5,7804.10009765625,7838.39990234375,202500,7831.605004882813,7904.487164719592,7867.017197357645,7943.9871489025345,-76.96995154488923,-108.45926025800053
2015-09-28,7795.7001953125,7893.9501953125,7787.9501953125,7892.7998046875,136300,7823.9425048828125,7894.126500966536,7856.0453508891605,7933.0029301180875,-76.95757922892699,-102.15892405218582
2015-09-29,7843.2998046875,7926.5498046875,7691.2001953125,7725.7001953125,240700,7816.009985351562,7889.285863225675,7854.0844976273665,7926.358254160266,-72.27375653289982,-96.18189054832862
2015-09-30,7948.89990234375,7957.7001953125,7874.5,7924.25,210700,7814.889990234375,7894.963390760729,7868.671482968348,7928.028005877562,-59.35652290921371,-88.81681702050565
2015-10-01,7950.89990234375,8008.25,7930.64990234375,7992.0498046875,156900,7823.14248046875,7900.29067757816,7881.322009026102,7929.722220430613,-48.40021140451063,-80.73349589730665
2015-10-05,8119.2998046875,8128.89990234375,8005.10009765625,8005.10009765625,183100,7843.257470703125,7921.148689683811,7917.933977589394,7943.76500444964,-25.83102686024631,-69.7530020898946
2015-10-06,8152.89990234375,8180.9501953125,8096.5,8180.4501953125,178500,7859.752465820313,7943.220233746663,7954.082581397757,7959.256478367723,-5.173896969965426,-56.83718106590876
2015-10-07,8177.39990234375,8188.89990234375,8132.89990234375,8146.2001953125,193900,7885.869970703125,7965.523059327338,7988.439092312526,7975.4152505140955,13.023841798430112,-42.86497649304099
2015-10-08,8129.35009765625,8196.75,8105.85009765625,8196.75,171700,7914.397485351563,7981.125634406282,8010.117708519253,7986.817831783885,23.299876735368343,-29.632005847359125
2015-10-09,8189.7001953125,8232.2001953125,8139.64990234375,8186.35009765625,199700,7939.469995117188,8000.989878302113,8037.745783410522,8001.846155008227,35.89962840229509,-16.525678997428283
2015-10-12,8143.60009765625,8244.5,8128.2001953125,8231.5,199100,7955.719995117188,8014.571803954887,8054.03106252525,8012.3464470562285,41.68461546902108,-4.88362010413841
2015-10-13,8131.7001953125,8150.25,8088.60009765625,8121.9501953125,145900,7972.9,8025.7268888460885,8065.980159877134,8021.187465445582,44.792694431551354,5.051642802999542
2015-10-14,8107.89990234375,8139.2998046875,8096.35009765625,8102.39990234375,138900,7988.830004882812,8033.55289013158,8072.429351025844,8027.610608919521,44.81874210632304,13.005062663664244
2015-10-15,8179.5,8190.5498046875,8129.7998046875,8134.35009765625,167200,8004.1925048828125,8047.452614880954,8088.90175856033,8038.8616749254825,50.04008363484718,20.412066857900832
2015-10-16,8238.150390625,8246.400390625,8147.64990234375,8193.650390625,156400,8024.64501953125,8065.614307808958,8111.863086570278,8053.6238020143355,58.239284555942504,27.977510397509167
2015-10-19,8275.0498046875,8283.0498046875,8239.2001953125,8262.5498046875,124500,8043.440014648438,8085.560545606914,8136.968735511389,8070.025728138274,66.9430073731155,35.77060979263044
2015-10-20,8261.650390625,8294.0498046875,8229.2001953125,8280.2998046875,155100,8057.4275390625,8102.331007037208,8156.150528605791,8084.220147581735,71.93038102405626,43.00256403891561
2015-10-21,8251.7001953125,8294.400390625,8217.150390625,8258.349609375,144800,8071.157543945313,8116.556644015807,8170.8504773299,8096.626077043273,74.22440028662731,49.24693128845795
2015-10-23,8295.4501953125,8328.099609375,8280.75,8308.25,152000,8095.330053710937,8133.594125091683,8190.019664711839,8111.35378950766,78.66587520417943,55.130720071602255
2015-10-26,8260.5498046875,8336.2998046875,8252.0498046875,8333.650390625,133900,8116.060034179687,8145.685142196046,8200.870455477325,8122.405346187648,78.46510928967655,59.79759791521711
2015-10-27,8232.900390625,8241.9501953125,8217.0498046875,8230.349609375,156700,8134.280053710938,8153.991356332137,8205.798137807737,8130.590164294119,75.20797351361762,62.879673034897216
2015-10-28,8171.2001953125,8209.099609375,8131.7998046875,8188.89990234375,188900,8153.0550537109375,8155.630293377886,8200.475377423854,8133.598314739926,66.87706268392867,63.67915096470351
2015-10-29,8111.75,8179.60009765625,8098.0,8175.4501953125,217500,8166.477563476563,8151.451217818088,8186.825319358646,8131.979921055487,54.84539830315953,61.91240043239472
2015-10-30,8065.7998046875,8146.10009765625,8044.39990234375,8123.5498046875,199500,8172.32255859375,8143.29394037708,8168.206009409239,8127.077690213413,41.12831919582641,57.75558418508106
2015-11-02,8050.7998046875,8060.7001953125,7995.60009765625,8054.5498046875,136100,8177.317553710937,8134.48497507331,8150.143516375125,8121.4274764707525,28.716039904372337,51.94767532893932
2015-11-03,8060.7001953125,8100.35009765625,8031.75,8086.35009765625,132500,8174.3875732421875,8127.4578531913285,8136.383005442413,8116.929159347919,19.45384609449411,45.44890948205028
2015-11-04,8040.2001953125,8116.10009765625,8027.2998046875,8104.89990234375,122100,8168.752587890625,8119.147600060011,8121.585650037811,8111.245532382332,10.340117655478934,38.42715111673602
2015-11-05,7955.4501953125,8031.2001953125,7944.10009765625,8030.35009765625,132100,8157.655102539063,8103.557371036439,8096.0263493108405,8099.705137043827,-3.678787732986166,30.00596334679158
2015-11-06,7954.2998046875,8002.64990234375,7926.14990234375,7956.5498046875,219500,8148.902587890625,8089.342364717492,8074.222265522634,8088.934371684099,-14.712106161464362,21.062349445140395
2015-11-09,7915.2001953125,7937.75,7771.7001953125,7788.25,211800,8135.177587890625,8072.757396202731,8049.757331644152,8076.06517343435,-26.307841790197926,11.58831119807273
2015-11-10,7783.35009765625,7885.10009765625,7772.85009765625,7877.60009765625,165200,8117.165087890625,8045.194796341161,8008.771603338321,8054.382575228565,-45.61097189024349,0.14845458040948678
2015-11-13,7762.25,7775.10009765625,7730.89990234375,7762.4501953125,160900,8098.692578125,8018.247672880098,7970.845202824733,8032.743125211634,-61.89792238690097,-12.260820813052606
2015-11-16,7806.60009765625,7838.85009765625,7714.14990234375,7732.9501953125,149500,8083.627587890625,7998.090760954017,7945.576725106504,8015.9917898371605,-70.41506473065601,-23.891669596573287
2015-11-17,7837.5498046875,7860.4501953125,7793.0,7848.75,145000,8066.530078125,7982.801146071492,7928.957198888196,8002.77386501126,-73.81666612306344,-33.87666890187132
2015-11-18,7731.7998046875,7843.39990234375,7725.0498046875,7823.14990234375,143600,8041.212548828125,7958.896256415874,7898.625292088089,7982.701712394684,-84.07642030659554,-43.91661918281616
2015-11-19,7842.75,7854.89990234375,7765.4501953125,7788.5,132600,8019.59755859375,7947.834708185791,7890.029093305306,7972.334918883967,-82.30582557866092,-51.59446046198511
2015-11-20,7856.5498046875,7906.9501953125,7817.7998046875,7841.89990234375,151900,7999.342529296875,7939.14090785262,7884.878433517951,7963.758243758302,-78.87981024035162,-57.05153041765841
2015-11-23,7849.25,7877.5,7825.2001953125,7869.5,127000,7979.22001953125,7930.5798690095135,7879.397136053651,7955.276151628058,-75.87901557440728,-60.81702744900819
2015-11-24,7831.60009765625,7870.35009765625,7812.64990234375,7837.0,130600,7956.027514648437,7921.153224118726,7872.043745530974,7946.114962444961,-74.07121691398697,-63.46786534200395
2015-11-26,7883.7998046875,7897.10009765625,7832.0,7837.14990234375,219800,7937.190014648438,7917.595755601466,7873.852370016593,7941.499024833298,-67.64665481670454,-64.30362323694406
2015-11-27,7942.7001953125,7959.2998046875,7879.4501953125,7910.60009765625,150300,7922.680004882813,7919.986654621564,7884.44434313904,7941.58800042435,-57.14365728530993,-62.87163004661724
2015-11-30,7935.25,7966.0,7922.7998046875,7936.25,216300,7910.882495117187,7921.440306562368,7892.260598040726,7941.118518911436,-48.85792087070968,-60.068888211435734
2015-12-01,7954.89990234375,7972.14990234375,7934.14990234375,7958.14990234375,138600,7903.039990234375,7924.626934732024,7901.897414087345,7942.139362128644,-40.24194804129911,-56.103500177408414
2015-12-02,7931.35009765625,7979.2998046875,7910.7998046875,7976.7001953125,126300,7896.3175048828125,7925.267235962902,7906.428596174868,7941.340157352911,-34.911561178042575,-51.865112377535254
2015-12-03,7864.14990234375,7912.2998046875,7853.2998046875,7902.2998046875,125700,7886.985009765625,7919.446537522983,7899.924181739311,7935.622360685566,-35.6981789462543,-48.631725691279065
2015-12-04,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500,7873.044995117188,7906.346857982104,7881.76660029384,7924.235511919505,-42.46891162566499,-47.399162878156254
2015-12-07,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600,7859.30498046875,7892.923338397498,7863.864031378442,7912.46991121019,-48.6058798317481,-47.640506268874624
2015-12-08,7701.7001953125,7771.25,7685.4501953125,7738.5,135100,7846.61748046875,7874.711610484641,7838.915748906758,7896.857339662212,-57.941590755453944,-49.70072316619049
2015-12-09,7612.5,7702.85009765625,7606.89990234375,7695.5,140000,7829.527490234375,7849.73907615277,7804.082556767256,7875.793833020567,-71.71127625331064,-54.10283378361452
2015-12-10,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800,7817.932470703125,7833.8877169656025,7785.500594908833,7861.535016107006,-76.03442119817373,-58.48915126652636
2015-12-11,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800,7809.2874755859375,7812.60795299864,7758.569764201704,7842.9361404925985,-84.36637629089455,-63.6645962714
2015-12-14,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900,7803.677465820312,7797.126224588055,7741.874385814904,7828.648263766295,-86.77387795139111,-68.28645260739822
2015-12-15,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300,7798.3924560546875,7787.96181294574,7735.570619127034,7819.18542217944,-83.61480305240639,-71.35212269639986
2015-12-16,7750.89990234375,7776.60009765625,7715.75,7725.25,154300,7794.0599609375,7784.432107174122,7737.928970391144,7814.127235524945,-76.19826513380121,-72.32135118388013
2015-12-17,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900,7799.687475585937,7790.138582458135,7754.301451508852,7816.365966053189,-62.064514544337726,-70.26998385597165
2015-12-18,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400,7795.647485351563,7787.45397415855,7755.478181324797,7812.335168220546,-56.85698689574838,-67.587384463927
2015-12-21,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300,7794.542504882813,7791.929804744641,7767.62772193829,7813.973318375505,-46.345596437215136,-63.339026858584624
2015-12-22,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700,7791.385009765625,7791.374594545747,7770.4696258949,7811.908635359264,-41.43900946436406,-58.959023379740515
2015-12-23,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900,7793.102514648437,7798.477032714009,7785.158944266839,7815.911713874319,-30.752769607479422,-53.3177726252883
2015-12-24,7861.0498046875,7888.75,7835.5,7888.75,93500,7791.965014648437,7804.436344330532,7796.834461254633,7819.255276156777,-22.42081490214332,-47.13838108065931
2015-12-28,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900,7791.0875,7815.932873665124,7816.575298345267,7827.0993225409975,-10.524024195730817,-39.81550970367361
2015-12-29,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000,7790.772509765625,7826.696428107731,7833.863744032533,7834.643831635183,-0.7800876026503829,-32.008425283468966
2015-12-30,7896.25,7944.75,7889.85009765625,7938.60009765625,106800,7787.840014648437,7833.320577811756,7843.461629565989,7839.207251514059,4.254378051929962,-24.755864616389182
2015-12-31,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900,7788.590014648437,7844.085293987422,7859.290624656798,7847.143758635702,12.146866021095775,-17.37531848889219
2016-01-04,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700,7784.947509765625,7839.058104530286,7848.830498507676,7843.007169454354,5.823329053321686,-12.735588980449416
2016-01-05,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200,7785.085009765625,7833.876370988712,7838.956560636302,7838.684408927643,0.27215170865929394,-10.134040842627675
2016-01-06,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100,7783.865014648438,7825.03100232312,7823.88632053841,7831.448526784854,-7.562206246444475,-9.619673923391037
2016-01-07,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900,7777.194995117187,7800.580412072109,7784.565318099808,7811.956028851717,-27.390710751908955,-13.173881289094622
2016-01-08,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400,7776.6375,7781.606096413456,7756.378361108491,7796.355589503904,-39.977228395413476,-18.534550710358396
2016-01-11,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000,7770.665014648437,7760.86742986515,7726.758628269685,7779.132960478152,-52.37433220846742,-25.302507009980204
2016-01-12,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900,7765.657495117188,7737.003846514898,7693.457270795502,7759.219393382548,-65.76212258704618,-33.3944301253934
2016-01-13,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200,7761.275,7720.37489945098,7673.294598726002,7744.6401718241195,-71.34557309811771,-40.98465871993827
2016-01-14,7536.7998046875,7604.7998046875,7443.7998046875,7467.39990234375,200800,7753.069995117187,7702.891557092553,7652.295399643155,7729.244589073259,-76.94918943010362,-48.177564861971334
2016-01-15,7437.7998046875,7566.5,7427.2998046875,7561.64990234375,197500,7737.414990234375,7677.6447235301675,7619.296077342286,7707.656086526165,-88.36000918387981,-56.21405372635303
2016-01-18,7351.0,7463.64990234375,7336.39990234375,7420.35009765625,233600,7712.747485351562,7646.535702241581,7578.019757751164,7681.237117153856,-103.21735940269173,-65.61471486162077
2016-01-19,7435.10009765625,7462.75,7364.14990234375,7381.7998046875,188300,7696.40498046875,7626.398977995359,7556.032117736562,7663.004745339219,-106.97262760265676,-73.88629740982796
2016-01-20,7309.2998046875,7470.89990234375,7241.5,7357.0,225600,7670.1474609375,7596.1990567279445,7518.073300344398,7636.804379365018,-118.73107902061929,-82.85525373198624
2016-01-21,7276.7998046875,7398.7001953125,7250.0,7376.64990234375,240700,7644.682446289063,7565.78008034314,7480.954301012568,7610.13737383335,-129.1830728207815,-92.12081754974528
2016-01-22,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200,7622.5074462890625,7552.129615102127,7471.953669366404,7596.234619868842,-124.28095050243792,-98.55284414028381
2016-01-25,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200,7601.262451171875,7541.0839281727585,7466.445397516765,7584.376492644761,-117.93109512799583,-102.42849433782622
2016-01-27,7437.75,7477.89990234375,7419.7001953125,7469.60009765625,187600,7576.8924560546875,7531.2426016801155,7462.030720975725,7573.515270967371,-111.48454999164642,-104.23970546859027
2016-01-28,7424.64990234375,7468.85009765625,7409.60009765625,7426.5,274500,7551.67744140625,7521.090916029033,7456.279825801575,7562.48820662488,-106.20838082330556,-104.63344053953334
2016-01-29,7563.5498046875,7575.64990234375,7402.7998046875,7413.35009765625,298700,7535.042431640625,7525.134619710791,7472.782899476332,7562.566843518408,-89.78394404207575,-101.66354124004184
2016-02-01,7555.9501953125,7600.4501953125,7541.25,7589.5,200400,7515.522436523437,7528.069436434764,7485.577868066512,7562.076721429081,-76.4988533625692,-96.63060366454732
2016-02-02,7455.5498046875,7576.2998046875,7428.0498046875,7566.64990234375,230200,7498.734936523438,7521.162804839787,7480.958166008202,7554.185838707483,-73.22767269928045,-91.95001747149395
2016-02-03,7361.7998046875,7419.39990234375,7350.2998046875,7392.4501953125,192000,7477.592431640625,7505.985376253855,7462.626110420402,7539.935021372669,-77.30891095226707,-89.02179616764859
2016-02-04,7404.0,7457.0498046875,7365.9501953125,7411.4501953125,222700,7460.742431640625,7496.272483277297,7453.606708817263,7529.86576053025,-76.25905171298655,-86.46924727671619
2016-02-05,7489.10009765625,7503.14990234375,7406.64990234375,7418.25,249800,7456.782446289062,7495.589398932436,7459.067230177107,7526.8460817988425,-67.77885162173516,-82.73116814571999
2016-02-08,7387.25,7512.5498046875,7363.2001953125,7489.7001953125,171500,7446.07744140625,7485.271360938871,7448.018425534476,7516.505631295225,-68.48720576074902,-79.8823756687258
2016-02-09,7298.2001953125,7323.4501953125,7275.14990234375,7303.9501953125,212100,7432.794946289063,7467.455059450645,7424.969467038787,7500.334858259467,-75.36539122068007,-78.97897877911666
2016-02-10,7215.7001953125,7271.85009765625,7177.75,7264.2998046875,246900,7418.064965820313,7443.478405723203,7392.774194465513,7479.250809152284,-86.47661468677143,-80.47850596064762
2016-02-11,6976.35009765625,7208.64990234375,6959.9501953125,7203.60009765625,292300,7388.762475585938,7398.989995431112,7328.708948802549,7441.998904597022,-113.28995579447383,-87.04079592741286
2016-02-12,6980.9501953125,7034.7998046875,6869.0,7023.64990234375,333900,7360.969995117188,7359.176681134101,7275.207602111772,7407.847148353724,-132.6395462419523,-96.16054599032074
2016-02-15,7162.9501953125,7182.7998046875,7056.7998046875,7057.35009765625,354200,7347.227514648437,7340.488444389187,7257.937231834961,7389.706633313634,-131.769401478673,-103.2823170879912
2016-02-16,7048.25,7204.64990234375,7037.7001953125,7201.25,253800,7332.090014648437,7312.656211590217,7225.677657706505,7364.413549364475,-138.73589165797057,-110.37303200198708
2016-02-17,7108.4501953125,7123.7001953125,6960.64990234375,7058.85009765625,260000,7315.75751953125,7293.208019563767,7207.642663492043,7345.4533009161805,-137.8106374241379,-115.86055308641726
2016-02-18,7191.75,7215.10009765625,7127.85009765625,7177.39990234375,246700,7309.880029296875,7283.545351033885,7205.197638339421,7334.0678712186855,-128.87023287926422,-118.46248904498665
2016-02-19,7210.75,7226.85009765625,7145.9501953125,7170.5498046875,192300,7306.5775390625,7276.61246045923,7206.051847825664,7324.933214091376,-118.88136626571213,-118.54626448913174
2016-02-22,7234.5498046875,7252.39990234375,7200.7001953125,7208.85009765625,154400,7297.18251953125,7272.606493242874,7210.43614888133,7318.238146728126,-107.80199784679553,-116.3974111606645
2016-02-23,7109.5498046875,7241.7001953125,7090.7001953125,7240.2998046875,194400,7280.852514648437,7257.077284809029,7194.91517285151,7302.779751021413,-107.86457816990333,-114.69084456251228
2016-02-24,7018.7001953125,7090.7998046875,7009.75,7075.0,199700,7259.9000244140625,7234.3747048569785,7167.805176307047,7281.736820968901,-113.93164466185408,-114.53900458238066
2016-02-25,6970.60009765625,7034.2001953125,6961.39990234375,7029.85009765625,283100,7237.197534179688,7209.253313695004,7137.465933437694,7258.689656279075,-121.22372284138146,-115.87594823418083
2016-02-26,7029.75,7052.89990234375,6985.10009765625,7039.2998046875,206700,7210.507543945312,7192.157760009765,7120.894251370356,7241.731163221366,-120.83691185100997,-116.86814095754666
2016-02-29,6987.0498046875,7094.60009765625,6825.7998046875,7050.4501953125,473400,7182.062524414063,7172.623669026692,7100.302798034532,7222.865877404043,-122.56307936951089,-118.00712863993951
2016-03-01,7222.2998046875,7235.5,7035.10009765625,7038.25,275100,7170.4000244140625,7177.354729565816,7119.071568288835,7222.823946091707,-103.7523778028717,-115.15617847252595
2016-03-02,7368.85009765625,7380.35009765625,7308.14990234375,7321.7001953125,338500,7170.7525390625,7195.592383669667,7157.49903434536,7233.640698059451,-76.14166371409101,-107.35327552083896
2016-03-03,7475.60009765625,7483.9501953125,7406.0498046875,7429.5498046875,278600,7174.332543945313,7222.259785001722,7206.437659470112,7251.563616548103,-45.12595707799119,-94.90781183226942
